
---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statFuNoFree::SimdDiv            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdSqrt            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatAdd            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatAlu            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatCmp            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatCvt            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatDiv            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatMisc            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatMult            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatMultAcc            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatSqrt            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdReduceAdd            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdReduceAlu            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdReduceCmp            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatReduceAdd            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdFloatReduceCmp            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdAes            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdAesMix            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdSha1Hash            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdSha1Hash2            0      0.00%      0.49% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuNoFree::SimdSha256Hash            0      0.00%      0.49% # attempts to use FU when none available (Count)
